FullDate,DateKey,Day,Month,Quarter,Year
2017-02-25,1517,25,2,1,2017
2017-02-26,1518,26,2,1,2017
2017-02-27,1519,27,2,1,2017
2017-02-28,1520,28,2,1,2017
2017-03-01,1521,1,3,1,2017
2017-03-02,1522,2,3,1,2017
2017-03-03,1523,3,3,1,2017
2017-03-04,1524,4,3,1,2017
2017-03-05,1525,5,3,1,2017
2017-03-06,1526,6,3,1,2017
2017-03-07,1527,7,3,1,2017
2017-03-08,1528,8,3,1,2017
2017-03-09,1529,9,3,1,2017
2017-03-10,1530,10,3,1,2017
2017-03-11,1531,11,3,1,2017
2017-03-12,1532,12,3,1,2017
2017-03-13,1533,13,3,1,2017
2017-03-14,1534,14,3,1,2017
2017-03-15,1535,15,3,1,2017
2017-03-16,1536,16,3,1,2017
2017-03-17,1537,17,3,1,2017
2017-03-18,1538,18,3,1,2017
2017-03-19,1539,19,3,1,2017
2017-03-20,1540,20,3,1,2017
2017-03-21,1541,21,3,1,2017
2017-03-22,1542,22,3,1,2017
2017-03-23,1543,23,3,1,2017
2017-03-24,1544,24,3,1,2017
2017-03-25,1545,25,3,1,2017
2017-03-26,1546,26,3,1,2017
2017-03-27,1547,27,3,1,2017
2017-03-28,1548,28,3,1,2017
2017-03-29,1549,29,3,1,2017
2017-03-30,1550,30,3,1,2017
2017-03-31,1551,31,3,1,2017
2017-04-01,1552,1,4,2,2017
2017-04-02,1553,2,4,2,2017
2017-04-03,1554,3,4,2,2017
2017-04-04,1555,4,4,2,2017
2017-04-05,1556,5,4,2,2017
2017-04-06,1557,6,4,2,2017
2017-04-07,1558,7,4,2,2017
2017-04-08,1559,8,4,2,2017
2017-04-09,1560,9,4,2,2017
2017-04-10,1561,10,4,2,2017
2017-04-11,1562,11,4,2,2017
2017-04-12,1563,12,4,2,2017
2017-04-13,1564,13,4,2,2017
2017-04-14,1565,14,4,2,2017
2017-04-15,1566,15,4,2,2017
2017-04-16,1567,16,4,2,2017
2017-04-17,1568,17,4,2,2017
2017-04-18,1569,18,4,2,2017
2017-04-19,1570,19,4,2,2017
2017-04-20,1571,20,4,2,2017
2017-04-21,1572,21,4,2,2017
2017-04-22,1573,22,4,2,2017
2017-04-23,1574,23,4,2,2017
2017-04-24,1575,24,4,2,2017
2017-04-25,1576,25,4,2,2017
2017-04-26,1577,26,4,2,2017
2017-04-27,1578,27,4,2,2017
2017-04-28,1579,28,4,2,2017
2017-04-29,1580,29,4,2,2017
2017-04-30,1581,30,4,2,2017
2017-05-01,1582,1,5,2,2017
2017-05-02,1583,2,5,2,2017
2017-05-03,1584,3,5,2,2017
2017-05-04,1585,4,5,2,2017
2017-05-05,1586,5,5,2,2017
2017-05-06,1587,6,5,2,2017
2017-05-07,1588,7,5,2,2017
2017-05-08,1589,8,5,2,2017
2017-05-09,1590,9,5,2,2017
2017-05-10,1591,10,5,2,2017
2017-05-11,1592,11,5,2,2017
2017-05-12,1593,12,5,2,2017
2017-05-13,1594,13,5,2,2017
2017-05-14,1595,14,5,2,2017
2017-05-15,1596,15,5,2,2017
2017-05-16,1597,16,5,2,2017
2017-05-17,1598,17,5,2,2017
2017-05-18,1599,18,5,2,2017
2017-05-19,1600,19,5,2,2017
2017-05-20,1601,20,5,2,2017
2017-05-21,1602,21,5,2,2017
2017-05-22,1603,22,5,2,2017
2017-05-23,1604,23,5,2,2017
2017-05-24,1605,24,5,2,2017
2017-05-25,1606,25,5,2,2017
2017-05-26,1607,26,5,2,2017
2017-05-27,1608,27,5,2,2017
2017-05-28,1609,28,5,2,2017
2017-05-29,1610,29,5,2,2017
2017-05-30,1611,30,5,2,2017
2017-05-31,1612,31,5,2,2017
2017-06-01,1613,1,6,2,2017
2017-06-02,1614,2,6,2,2017
2017-06-03,1615,3,6,2,2017
2017-06-04,1616,4,6,2,2017
2017-06-05,1617,5,6,2,2017
2017-06-06,1618,6,6,2,2017
2017-06-07,1619,7,6,2,2017
2017-06-08,1620,8,6,2,2017
2017-06-09,1621,9,6,2,2017
2017-06-10,1622,10,6,2,2017
2017-06-11,1623,11,6,2,2017
2017-06-12,1624,12,6,2,2017
2017-06-13,1625,13,6,2,2017
2017-06-14,1626,14,6,2,2017
2017-06-15,1627,15,6,2,2017
2017-06-16,1628,16,6,2,2017
2017-06-17,1629,17,6,2,2017
2017-06-18,1630,18,6,2,2017
2017-06-19,1631,19,6,2,2017
2017-06-20,1632,20,6,2,2017
2017-06-21,1633,21,6,2,2017
2017-06-22,1634,22,6,2,2017
2017-06-23,1635,23,6,2,2017
2017-06-24,1636,24,6,2,2017
2017-06-25,1637,25,6,2,2017
2017-06-26,1638,26,6,2,2017
2017-06-27,1639,27,6,2,2017
2017-06-28,1640,28,6,2,2017
2017-06-29,1641,29,6,2,2017
2017-06-30,1642,30,6,2,2017
2017-07-01,1643,1,7,3,2017
2017-07-02,1644,2,7,3,2017
2017-07-03,1645,3,7,3,2017
2017-07-04,1646,4,7,3,2017
2017-07-05,1647,5,7,3,2017
2017-07-06,1648,6,7,3,2017
2017-07-07,1649,7,7,3,2017
2017-07-08,1650,8,7,3,2017
2017-07-09,1651,9,7,3,2017
2017-07-10,1652,10,7,3,2017
2017-07-11,1653,11,7,3,2017
2017-07-12,1654,12,7,3,2017
2017-07-13,1655,13,7,3,2017
2017-07-14,1656,14,7,3,2017
2017-07-15,1657,15,7,3,2017
2017-07-16,1658,16,7,3,2017
2017-07-17,1659,17,7,3,2017
2017-07-18,1660,18,7,3,2017
2017-07-19,1661,19,7,3,2017
2017-07-20,1662,20,7,3,2017
2017-07-21,1663,21,7,3,2017
2017-07-22,1664,22,7,3,2017
2017-07-23,1665,23,7,3,2017
2017-07-24,1666,24,7,3,2017
2017-07-25,1667,25,7,3,2017
2017-07-26,1668,26,7,3,2017
2017-07-27,1669,27,7,3,2017
2017-07-28,1670,28,7,3,2017
2017-07-29,1671,29,7,3,2017
2017-07-30,1672,30,7,3,2017
2017-07-31,1673,31,7,3,2017
2017-08-01,1674,1,8,3,2017
2017-08-02,1675,2,8,3,2017
2017-08-03,1676,3,8,3,2017
2017-08-04,1677,4,8,3,2017
2017-08-05,1678,5,8,3,2017
2017-08-06,1679,6,8,3,2017
2017-08-07,1680,7,8,3,2017
2017-08-08,1681,8,8,3,2017
2017-08-09,1682,9,8,3,2017
2017-08-10,1683,10,8,3,2017
2017-08-11,1684,11,8,3,2017
2017-08-12,1685,12,8,3,2017
2017-08-13,1686,13,8,3,2017
2017-08-14,1687,14,8,3,2017
2017-08-15,1688,15,8,3,2017
2017-08-16,1689,16,8,3,2017
2017-08-17,1690,17,8,3,2017
2017-08-18,1691,18,8,3,2017
2017-08-19,1692,19,8,3,2017
2017-08-20,1693,20,8,3,2017
2017-08-21,1694,21,8,3,2017
2017-08-22,1695,22,8,3,2017
2017-08-23,1696,23,8,3,2017
2017-08-24,1697,24,8,3,2017
2017-08-25,1698,25,8,3,2017
2017-08-26,1699,26,8,3,2017
2017-08-27,1700,27,8,3,2017
2017-08-28,1701,28,8,3,2017
2017-08-29,1702,29,8,3,2017
2017-08-30,1703,30,8,3,2017
2017-08-31,1704,31,8,3,2017
2017-09-01,1705,1,9,3,2017
2017-09-02,1706,2,9,3,2017
2017-09-03,1707,3,9,3,2017
2017-09-04,1708,4,9,3,2017
2017-09-05,1709,5,9,3,2017
2017-09-06,1710,6,9,3,2017
2017-09-07,1711,7,9,3,2017
2017-09-08,1712,8,9,3,2017
2017-09-09,1713,9,9,3,2017
2017-09-10,1714,10,9,3,2017
2017-09-11,1715,11,9,3,2017
2017-09-12,1716,12,9,3,2017
2017-09-13,1717,13,9,3,2017
2017-09-14,1718,14,9,3,2017
2017-09-15,1719,15,9,3,2017
2017-09-16,1720,16,9,3,2017
2017-09-17,1721,17,9,3,2017
2017-09-18,1722,18,9,3,2017
2017-09-19,1723,19,9,3,2017
2017-09-20,1724,20,9,3,2017
2017-09-21,1725,21,9,3,2017
2017-09-22,1726,22,9,3,2017
2017-09-23,1727,23,9,3,2017
2017-09-24,1728,24,9,3,2017
2017-09-25,1729,25,9,3,2017
2017-09-26,1730,26,9,3,2017
2017-09-27,1731,27,9,3,2017
2017-09-28,1732,28,9,3,2017
2017-09-29,1733,29,9,3,2017
2017-09-30,1734,30,9,3,2017
2017-10-01,1735,1,10,4,2017
2017-10-02,1736,2,10,4,2017
2017-10-03,1737,3,10,4,2017
2017-10-04,1738,4,10,4,2017
2017-10-05,1739,5,10,4,2017
2017-10-06,1740,6,10,4,2017
2017-10-07,1741,7,10,4,2017
2017-10-08,1742,8,10,4,2017
2017-10-09,1743,9,10,4,2017
2017-10-10,1744,10,10,4,2017
2017-10-11,1745,11,10,4,2017
2017-10-12,1746,12,10,4,2017
2017-10-13,1747,13,10,4,2017
2017-10-14,1748,14,10,4,2017
2017-10-15,1749,15,10,4,2017
2017-10-16,1750,16,10,4,2017
2017-10-17,1751,17,10,4,2017
2017-10-18,1752,18,10,4,2017
2017-10-19,1753,19,10,4,2017
2017-10-20,1754,20,10,4,2017
2017-10-21,1755,21,10,4,2017
2017-10-22,1756,22,10,4,2017
2017-10-23,1757,23,10,4,2017
2017-10-24,1758,24,10,4,2017
2017-10-25,1759,25,10,4,2017
2017-10-26,1760,26,10,4,2017
2017-10-27,1761,27,10,4,2017
2017-10-28,1762,28,10,4,2017
2017-10-29,1763,29,10,4,2017
2017-10-30,1764,30,10,4,2017
2017-10-31,1765,31,10,4,2017
2017-11-01,1766,1,11,4,2017
2017-11-02,1767,2,11,4,2017
2017-11-03,1768,3,11,4,2017
2017-11-04,1769,4,11,4,2017
2017-11-05,1770,5,11,4,2017
2017-11-06,1771,6,11,4,2017
2017-11-07,1772,7,11,4,2017
2017-11-08,1773,8,11,4,2017
2017-11-09,1774,9,11,4,2017
2017-11-10,1775,10,11,4,2017
2017-11-11,1776,11,11,4,2017
2017-11-12,1777,12,11,4,2017
2017-11-13,1778,13,11,4,2017
2017-11-14,1779,14,11,4,2017
2017-11-15,1780,15,11,4,2017
2017-11-16,1781,16,11,4,2017
2017-11-17,1782,17,11,4,2017
2017-11-18,1783,18,11,4,2017
2017-11-19,1784,19,11,4,2017
2017-11-20,1785,20,11,4,2017
2017-11-21,1786,21,11,4,2017
2017-11-22,1787,22,11,4,2017
2017-11-23,1788,23,11,4,2017
2017-11-24,1789,24,11,4,2017
2017-11-25,1790,25,11,4,2017
2017-11-26,1791,26,11,4,2017
2017-11-27,1792,27,11,4,2017
2017-11-28,1793,28,11,4,2017
2017-11-29,1794,29,11,4,2017
2017-11-30,1795,30,11,4,2017
2017-12-01,1796,1,12,4,2017
2017-12-02,1797,2,12,4,2017
2017-12-03,1798,3,12,4,2017
2017-12-04,1799,4,12,4,2017
2017-12-05,1800,5,12,4,2017
2017-12-06,1801,6,12,4,2017
2017-12-07,1802,7,12,4,2017
2017-12-08,1803,8,12,4,2017
2017-12-09,1804,9,12,4,2017
2017-12-10,1805,10,12,4,2017
2017-12-11,1806,11,12,4,2017
2017-12-12,1807,12,12,4,2017
2017-12-13,1808,13,12,4,2017
2017-12-14,1809,14,12,4,2017
2017-12-15,1810,15,12,4,2017
2017-12-16,1811,16,12,4,2017
2017-12-17,1812,17,12,4,2017
2017-12-18,1813,18,12,4,2017
2017-12-19,1814,19,12,4,2017
2017-12-20,1815,20,12,4,2017
2017-12-21,1816,21,12,4,2017
2017-12-22,1817,22,12,4,2017
2017-12-23,1818,23,12,4,2017
2017-12-24,1819,24,12,4,2017
2017-12-25,1820,25,12,4,2017
2017-12-26,1821,26,12,4,2017
2017-12-27,1822,27,12,4,2017
2017-12-28,1823,28,12,4,2017
2017-12-29,1824,29,12,4,2017
2017-12-30,1825,30,12,4,2017
2017-12-31,1826,31,12,4,2017
2018-01-01,1827,1,1,1,2018
2018-01-02,1828,2,1,1,2018
2018-01-03,1829,3,1,1,2018
2018-01-04,1830,4,1,1,2018
2018-01-05,1831,5,1,1,2018
2018-01-06,1832,6,1,1,2018
2018-01-07,1833,7,1,1,2018
2018-01-08,1834,8,1,1,2018
2018-01-09,1835,9,1,1,2018
2018-01-10,1836,10,1,1,2018
2018-01-11,1837,11,1,1,2018
2018-01-12,1838,12,1,1,2018
2018-01-13,1839,13,1,1,2018
2018-01-14,1840,14,1,1,2018
2018-01-15,1841,15,1,1,2018
2018-01-16,1842,16,1,1,2018
2018-01-17,1843,17,1,1,2018
2018-01-18,1844,18,1,1,2018
2018-01-19,1845,19,1,1,2018
2018-01-20,1846,20,1,1,2018
2018-01-21,1847,21,1,1,2018
2018-01-22,1848,22,1,1,2018
2018-01-23,1849,23,1,1,2018
2018-01-24,1850,24,1,1,2018
2018-01-25,1851,25,1,1,2018
2018-01-26,1852,26,1,1,2018
2018-01-27,1853,27,1,1,2018
2018-01-28,1854,28,1,1,2018
2018-01-29,1855,29,1,1,2018
2018-01-30,1856,30,1,1,2018
2018-01-31,1857,31,1,1,2018
2018-02-01,1858,1,2,1,2018
2018-02-02,1859,2,2,1,2018
2018-02-03,1860,3,2,1,2018
2018-02-04,1861,4,2,1,2018
2018-02-05,1862,5,2,1,2018
2018-02-06,1863,6,2,1,2018
2018-02-07,1864,7,2,1,2018
2018-02-08,1865,8,2,1,2018
2018-02-09,1866,9,2,1,2018
2018-02-10,1867,10,2,1,2018
2018-02-11,1868,11,2,1,2018
2018-02-12,1869,12,2,1,2018
2018-02-13,1870,13,2,1,2018
2018-02-14,1871,14,2,1,2018
2018-02-15,1872,15,2,1,2018
2018-02-16,1873,16,2,1,2018
2018-02-17,1874,17,2,1,2018
2018-02-18,1875,18,2,1,2018
2018-02-19,1876,19,2,1,2018
2018-02-20,1877,20,2,1,2018
2018-02-21,1878,21,2,1,2018
2018-02-22,1879,22,2,1,2018
2018-02-23,1880,23,2,1,2018
2018-02-24,1881,24,2,1,2018
2018-02-25,1882,25,2,1,2018
2018-02-26,1883,26,2,1,2018
2018-02-27,1884,27,2,1,2018
2018-02-28,1885,28,2,1,2018
2018-03-01,1886,1,3,1,2018
2018-03-02,1887,2,3,1,2018
2018-03-03,1888,3,3,1,2018
2018-03-04,1889,4,3,1,2018
2018-03-05,1890,5,3,1,2018
2018-03-06,1891,6,3,1,2018
2018-03-07,1892,7,3,1,2018
2018-03-08,1893,8,3,1,2018
2018-03-09,1894,9,3,1,2018
2018-03-10,1895,10,3,1,2018
2018-03-11,1896,11,3,1,2018
2018-03-12,1897,12,3,1,2018
2018-03-13,1898,13,3,1,2018
2018-03-14,1899,14,3,1,2018
2018-03-15,1900,15,3,1,2018
2018-03-16,1901,16,3,1,2018
2018-03-17,1902,17,3,1,2018
2018-03-18,1903,18,3,1,2018
2018-03-19,1904,19,3,1,2018
2018-03-20,1905,20,3,1,2018
2018-03-21,1906,21,3,1,2018
2018-03-22,1907,22,3,1,2018
2018-03-23,1908,23,3,1,2018
2018-03-24,1909,24,3,1,2018
2018-03-25,1910,25,3,1,2018
2018-03-26,1911,26,3,1,2018
2018-03-27,1912,27,3,1,2018
2018-03-28,1913,28,3,1,2018
2018-03-29,1914,29,3,1,2018
2018-03-30,1915,30,3,1,2018
2018-03-31,1916,31,3,1,2018
2018-04-01,1917,1,4,2,2018
2018-04-02,1918,2,4,2,2018
2018-04-03,1919,3,4,2,2018
2018-04-04,1920,4,4,2,2018
2018-04-05,1921,5,4,2,2018
2018-04-06,1922,6,4,2,2018
2018-04-07,1923,7,4,2,2018
2018-04-08,1924,8,4,2,2018
2018-04-09,1925,9,4,2,2018
2018-04-10,1926,10,4,2,2018
2018-04-11,1927,11,4,2,2018
2018-04-12,1928,12,4,2,2018
2018-04-13,1929,13,4,2,2018
2018-04-14,1930,14,4,2,2018
2018-04-15,1931,15,4,2,2018
2018-04-16,1932,16,4,2,2018
2018-04-17,1933,17,4,2,2018
2018-04-18,1934,18,4,2,2018
2018-04-19,1935,19,4,2,2018
2018-04-20,1936,20,4,2,2018
2018-04-21,1937,21,4,2,2018
2018-04-22,1938,22,4,2,2018
2018-04-23,1939,23,4,2,2018
2018-04-24,1940,24,4,2,2018
2018-04-25,1941,25,4,2,2018
2018-04-26,1942,26,4,2,2018
2018-04-27,1943,27,4,2,2018
2018-04-28,1944,28,4,2,2018
2018-04-29,1945,29,4,2,2018
2018-04-30,1946,30,4,2,2018
2018-05-01,1947,1,5,2,2018
2018-05-02,1948,2,5,2,2018
2018-05-03,1949,3,5,2,2018
2018-05-04,1950,4,5,2,2018
2018-05-05,1951,5,5,2,2018
2018-05-06,1952,6,5,2,2018
2018-05-07,1953,7,5,2,2018
2018-05-08,1954,8,5,2,2018
2018-05-09,1955,9,5,2,2018
2018-05-10,1956,10,5,2,2018
2018-05-11,1957,11,5,2,2018
2018-05-12,1958,12,5,2,2018
2018-05-13,1959,13,5,2,2018
2018-05-14,1960,14,5,2,2018
2018-05-15,1961,15,5,2,2018
2018-05-16,1962,16,5,2,2018
2018-05-17,1963,17,5,2,2018
2018-05-18,1964,18,5,2,2018
2018-05-19,1965,19,5,2,2018
2018-05-20,1966,20,5,2,2018
2018-05-21,1967,21,5,2,2018
2018-05-22,1968,22,5,2,2018
2018-05-23,1969,23,5,2,2018
2018-05-24,1970,24,5,2,2018
2018-05-25,1971,25,5,2,2018
2018-05-26,1972,26,5,2,2018
2018-05-27,1973,27,5,2,2018
2018-05-28,1974,28,5,2,2018
2018-05-29,1975,29,5,2,2018
2018-05-30,1976,30,5,2,2018
2018-05-31,1977,31,5,2,2018
2018-06-01,1978,1,6,2,2018
2018-06-02,1979,2,6,2,2018
2018-06-03,1980,3,6,2,2018
2018-06-04,1981,4,6,2,2018
2018-06-05,1982,5,6,2,2018
2018-06-06,1983,6,6,2,2018
2018-06-07,1984,7,6,2,2018
2018-06-08,1985,8,6,2,2018
2018-06-09,1986,9,6,2,2018
2018-06-10,1987,10,6,2,2018
2018-06-11,1988,11,6,2,2018
2018-06-12,1989,12,6,2,2018
2018-06-13,1990,13,6,2,2018
2018-06-14,1991,14,6,2,2018
2018-06-15,1992,15,6,2,2018
2018-06-16,1993,16,6,2,2018
2018-06-17,1994,17,6,2,2018
2018-06-18,1995,18,6,2,2018
2018-06-19,1996,19,6,2,2018
2018-06-20,1997,20,6,2,2018
2018-06-21,1998,21,6,2,2018
2018-06-22,1999,22,6,2,2018
2018-06-23,2000,23,6,2,2018
2018-06-24,2001,24,6,2,2018
2018-06-25,2002,25,6,2,2018
2018-06-26,2003,26,6,2,2018
2018-06-27,2004,27,6,2,2018
2018-06-28,2005,28,6,2,2018
2018-06-29,2006,29,6,2,2018
2018-06-30,2007,30,6,2,2018
2018-07-01,2008,1,7,3,2018
2018-07-02,2009,2,7,3,2018
2018-07-03,2010,3,7,3,2018
2018-07-04,2011,4,7,3,2018
2018-07-05,2012,5,7,3,2018
2018-07-06,2013,6,7,3,2018
2018-07-07,2014,7,7,3,2018
2018-07-08,2015,8,7,3,2018
2018-07-09,2016,9,7,3,2018
2018-07-10,2017,10,7,3,2018
2018-07-11,2018,11,7,3,2018
2018-07-12,2019,12,7,3,2018
2018-07-13,2020,13,7,3,2018
2018-07-14,2021,14,7,3,2018
2018-07-15,2022,15,7,3,2018
2018-07-16,2023,16,7,3,2018
2018-07-17,2024,17,7,3,2018
2018-07-18,2025,18,7,3,2018
2018-07-19,2026,19,7,3,2018
2018-07-20,2027,20,7,3,2018
2018-07-21,2028,21,7,3,2018
2018-07-22,2029,22,7,3,2018
2018-07-23,2030,23,7,3,2018
2018-07-24,2031,24,7,3,2018
2018-07-25,2032,25,7,3,2018
2018-07-26,2033,26,7,3,2018
2018-07-27,2034,27,7,3,2018
2018-07-28,2035,28,7,3,2018
2018-07-29,2036,29,7,3,2018
2018-07-30,2037,30,7,3,2018
2018-07-31,2038,31,7,3,2018
2018-08-01,2039,1,8,3,2018
2018-08-02,2040,2,8,3,2018
2018-08-03,2041,3,8,3,2018
2018-08-04,2042,4,8,3,2018
2018-08-05,2043,5,8,3,2018
2018-08-06,2044,6,8,3,2018
2018-08-07,2045,7,8,3,2018
2018-08-08,2046,8,8,3,2018
2018-08-09,2047,9,8,3,2018
2018-08-10,2048,10,8,3,2018
2018-08-11,2049,11,8,3,2018
2018-08-12,2050,12,8,3,2018
2018-08-13,2051,13,8,3,2018
2018-08-14,2052,14,8,3,2018
2018-08-15,2053,15,8,3,2018
2018-08-16,2054,16,8,3,2018
2018-08-17,2055,17,8,3,2018
2018-08-18,2056,18,8,3,2018
2018-08-19,2057,19,8,3,2018
2018-08-20,2058,20,8,3,2018
2018-08-21,2059,21,8,3,2018
2018-08-22,2060,22,8,3,2018
2018-08-23,2061,23,8,3,2018
2018-08-24,2062,24,8,3,2018
2018-08-25,2063,25,8,3,2018
2018-08-26,2064,26,8,3,2018
2018-08-27,2065,27,8,3,2018
2018-08-28,2066,28,8,3,2018
2018-08-29,2067,29,8,3,2018
2018-08-30,2068,30,8,3,2018
2018-08-31,2069,31,8,3,2018
2018-09-01,2070,1,9,3,2018
2018-09-02,2071,2,9,3,2018
2018-09-03,2072,3,9,3,2018
2018-09-04,2073,4,9,3,2018
2018-09-05,2074,5,9,3,2018
2018-09-06,2075,6,9,3,2018
2018-09-07,2076,7,9,3,2018
2018-09-08,2077,8,9,3,2018
2018-09-09,2078,9,9,3,2018
2018-09-10,2079,10,9,3,2018
2018-09-11,2080,11,9,3,2018
2018-09-12,2081,12,9,3,2018
2018-09-13,2082,13,9,3,2018
2018-09-14,2083,14,9,3,2018
2018-09-15,2084,15,9,3,2018
2018-09-16,2085,16,9,3,2018
2018-09-17,2086,17,9,3,2018
2018-09-18,2087,18,9,3,2018
2018-09-19,2088,19,9,3,2018
2018-09-20,2089,20,9,3,2018
2018-09-21,2090,21,9,3,2018
2018-09-22,2091,22,9,3,2018
2018-09-23,2092,23,9,3,2018
2018-09-24,2093,24,9,3,2018
2018-09-25,2094,25,9,3,2018
2018-09-26,2095,26,9,3,2018
2018-09-27,2096,27,9,3,2018
2018-09-28,2097,28,9,3,2018
2018-09-29,2098,29,9,3,2018
2018-09-30,2099,30,9,3,2018
2018-10-01,2100,1,10,4,2018
2018-10-02,2101,2,10,4,2018
2018-10-03,2102,3,10,4,2018
2018-10-04,2103,4,10,4,2018
2018-10-05,2104,5,10,4,2018
2018-10-06,2105,6,10,4,2018
2018-10-07,2106,7,10,4,2018
2018-10-08,2107,8,10,4,2018
2018-10-09,2108,9,10,4,2018
2018-10-10,2109,10,10,4,2018
2018-10-11,2110,11,10,4,2018
2018-10-12,2111,12,10,4,2018
2018-10-13,2112,13,10,4,2018
2018-10-14,2113,14,10,4,2018
2018-10-15,2114,15,10,4,2018
2018-10-16,2115,16,10,4,2018
2018-10-17,2116,17,10,4,2018
2018-10-18,2117,18,10,4,2018
2018-10-19,2118,19,10,4,2018
2018-10-20,2119,20,10,4,2018
2018-10-21,2120,21,10,4,2018
2018-10-22,2121,22,10,4,2018
2018-10-23,2122,23,10,4,2018
2018-10-24,2123,24,10,4,2018
2018-10-25,2124,25,10,4,2018
2018-10-26,2125,26,10,4,2018
2018-10-27,2126,27,10,4,2018
2018-10-28,2127,28,10,4,2018
2018-10-29,2128,29,10,4,2018
2018-10-30,2129,30,10,4,2018
2018-10-31,2130,31,10,4,2018
2018-11-01,2131,1,11,4,2018
2018-11-02,2132,2,11,4,2018
2018-11-03,2133,3,11,4,2018
2018-11-04,2134,4,11,4,2018
2018-11-05,2135,5,11,4,2018
2018-11-06,2136,6,11,4,2018
2018-11-07,2137,7,11,4,2018
2018-11-08,2138,8,11,4,2018
2018-11-09,2139,9,11,4,2018
2018-11-10,2140,10,11,4,2018
2018-11-11,2141,11,11,4,2018
2018-11-12,2142,12,11,4,2018
2018-11-13,2143,13,11,4,2018
2018-11-14,2144,14,11,4,2018
2018-11-15,2145,15,11,4,2018
2018-11-16,2146,16,11,4,2018
2018-11-17,2147,17,11,4,2018
2018-11-18,2148,18,11,4,2018
2018-11-19,2149,19,11,4,2018
2018-11-20,2150,20,11,4,2018
2018-11-21,2151,21,11,4,2018
2018-11-22,2152,22,11,4,2018
2018-11-23,2153,23,11,4,2018
2018-11-24,2154,24,11,4,2018
2018-11-25,2155,25,11,4,2018
2018-11-26,2156,26,11,4,2018
2018-11-27,2157,27,11,4,2018
2018-11-28,2158,28,11,4,2018
2018-11-29,2159,29,11,4,2018
2018-11-30,2160,30,11,4,2018
2018-12-01,2161,1,12,4,2018
2018-12-02,2162,2,12,4,2018
2018-12-03,2163,3,12,4,2018
2018-12-04,2164,4,12,4,2018
2018-12-05,2165,5,12,4,2018
2018-12-06,2166,6,12,4,2018
2018-12-07,2167,7,12,4,2018
2018-12-08,2168,8,12,4,2018
2018-12-09,2169,9,12,4,2018
2018-12-10,2170,10,12,4,2018
2018-12-11,2171,11,12,4,2018
2018-12-12,2172,12,12,4,2018
2018-12-13,2173,13,12,4,2018
2018-12-14,2174,14,12,4,2018
2018-12-15,2175,15,12,4,2018
2018-12-16,2176,16,12,4,2018
2018-12-17,2177,17,12,4,2018
2018-12-18,2178,18,12,4,2018
2018-12-19,2179,19,12,4,2018
2018-12-20,2180,20,12,4,2018
2018-12-21,2181,21,12,4,2018
2018-12-22,2182,22,12,4,2018
2018-12-23,2183,23,12,4,2018
2018-12-24,2184,24,12,4,2018
2018-12-25,2185,25,12,4,2018
2018-12-26,2186,26,12,4,2018
2018-12-27,2187,27,12,4,2018
2018-12-28,2188,28,12,4,2018
2018-12-29,2189,29,12,4,2018
2018-12-30,2190,30,12,4,2018
2018-12-31,2191,31,12,4,2018
